2 2.373 0.908 548.29 -1.719
3 2.226 2.590 94.16 -0.199
4 1.691 0.749 -322.15 1.187
5 0.636 -1.460 -573.56 2.307
6 1.724 -0.473 495.01 -1.539
7 2.205 2.691 82.28 -0.242
8 2.138 3.063
NAN 2.661 4.720
9 1.155 2.322
10 3.302 4.151
11 2.398 0.490 307.53 -0.798
12 1.942 3.243 -394.29 1.251
14 0.644 -1.373
13 2.544 1.101 259.65 -0.702
16 3.059 2.394 -245.74 0.912
78 -0.670 1.398
72 4.532 2.515 625.45 -1.814
86 6.582 3.603 738.91 -2.038
89 9.520 2.724 809.55 -2.224
21 16.826 2.406 2173.72 -5.057
27 12.499 4.490 3018.17 -7.314
29 2.410 1.188 122.09 -0.386
30 4.682 5.879 440.24 -0.953
33 8.972 4.189 340.35 -0.350
34 6.645
32 9.093 3.197 740.92 -1.713
36 19.537 11.051 1317.23 -2.578
39 9.633 6.959 483.88 -0.966
NAN 5.909 3.624 675.24 -1.340
55 10.788 3.515
56 6.436 5.009
68 6.930 7.490
57 1.896 4.703
NAN 3.335
69 6.528 3.649
NAN 12.169
70 12.851 2.414
45 16.738 9.679
49 6.884 2.360
48 6.817 4.130
48 5.984 1.557
